trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
1992-04-17,日本指数,日経平均,^N225,manual,17916.9,17916.9,17490.06,17580.69,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-20,日本指数,日経平均,^N225,manual,17548.07,17548.07,16935.67,17071.36,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-21,日本指数,日経平均,^N225,manual,17013.95,17124.55,16682.86,16787.33,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-22,日本指数,日経平均,^N225,manual,16824.07,16930.75,16572.46,16839.12,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-23,日本指数,日経平均,^N225,manual,16863.51,17431.05,16832.5,17402.05,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-24,日本指数,日経平均,^N225,manual,17441.29,17563.03,17120.63,17542.45,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-27,日本指数,日経平均,^N225,manual,17524.89,17615.72,17301.08,17450.52,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-28,日本指数,日経平均,^N225,manual,17473.5,17606.78,17379.16,17527.4,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-04-30,日本指数,日経平均,^N225,manual,17559.31,17581.79,17363.81,17390.71,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-01,日本指数,日経平均,^N225,manual,17374.95,17453.73,17273.38,17303.39,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-06,日本指数,日経平均,^N225,manual,17325.77,17929.65,17325.77,17878.66,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-07,日本指数,日経平均,^N225,manual,17875.35,18410.88,17653.75,18410.88,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-08,日本指数,日経平均,^N225,manual,18378.16,18500,18172.42,18375.95,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-11,日本指数,日経平均,^N225,manual,18407.87,18666.7,18407.87,18608.09,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-12,日本指数,日経平均,^N225,manual,18635.09,18716.58,18468.89,18508.53,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-13,日本指数,日経平均,^N225,manual,18514.45,18803.79,18425.83,18768.57,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-14,日本指数,日経平均,^N225,manual,18804.5,19003.61,18804.09,18804.6,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-15,日本指数,日経平均,^N225,manual,18762.75,18762.75,18034.02,18074.27,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-18,日本指数,日経平均,^N225,manual,18128.16,18458.05,18128.16,18443.1,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-19,日本指数,日経平均,^N225,manual,18479.53,18775.79,18479.53,18754.11,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-20,日本指数,日経平均,^N225,manual,18773.89,18927.64,18635.89,18674.93,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-21,日本指数,日経平均,^N225,manual,18638.7,18760.74,18552.99,18691.29,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-22,日本指数,日経平均,^N225,manual,18621.54,18621.54,18191.39,18221,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-25,日本指数,日経平均,^N225,manual,18221.7,18555,18221.7,18555,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-26,日本指数,日経平均,^N225,manual,18519.67,18519.67,18203.53,18204.64,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-27,日本指数,日経平均,^N225,manual,18167.1,18167.1,17648.03,17822.56,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-28,日本指数,日経平均,^N225,manual,17816.94,17944.2,17686.07,17931.25,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-05-29,日本指数,日経平均,^N225,manual,17968.09,18363.51,17968.09,18347.75,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-01,日本指数,日経平均,^N225,manual,18327.68,18502.61,18003.31,18004.11,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-02,日本指数,日経平均,^N225,manual,18057.31,18308.11,17953.33,18125.55,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-03,日本指数,日経平均,^N225,manual,18142.41,18316.94,18118.43,18188.68,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-04,日本指数,日経平均,^N225,manual,18182.26,18182.26,17892.61,17964.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-05,日本指数,日経平均,^N225,manual,17900.04,17900.04,17724.31,17790.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-08,日本指数,日経平均,^N225,manual,17795.56,17795.56,17390.31,17655.06,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-09,日本指数,日経平均,^N225,manual,17642.21,17861.5,17550.28,17845.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-10,日本指数,日経平均,^N225,manual,17827.08,17972.2,17576.07,17742.87,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-11,日本指数,日経平均,^N225,manual,17713.27,17885.69,17648.94,17709.05,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-12,日本指数,日経平均,^N225,manual,17722.2,17784.93,17331.49,17383.68,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-15,日本指数,日経平均,^N225,manual,17339.42,17339.42,16926.23,16953.23,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-16,日本指数,日経平均,^N225,manual,16986.85,17132.58,16864.91,16953.53,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-17,日本指数,日経平均,^N225,manual,16923.32,16923.32,16444.7,16445.8,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-18,日本指数,日経平均,^N225,manual,16392.61,16403.65,16030.91,16045.56,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-19,日本指数,日経平均,^N225,manual,16088.52,16544.66,16088.52,16519.87,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-22,日本指数,日経平均,^N225,manual,16569.55,16649.64,15885.79,15921.22,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-23,日本指数,日経平均,^N225,manual,15917.2,16215.38,15860.9,16106.99,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-24,日本指数,日経平均,^N225,manual,16147.93,16313.33,15816.04,15853.67,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-25,日本指数,日経平均,^N225,manual,15868.43,16217.88,15733.14,16143.72,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-26,日本指数,日経平均,^N225,manual,16192.29,16227.22,15759.74,15812.73,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-29,日本指数,日経平均,^N225,manual,15835.41,15881.77,15641.61,15741.27,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-06-30,日本指数,日経平均,^N225,manual,15785.13,16060.92,15785.13,15951.73,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-01,日本指数,日経平均,^N225,manual,15960.56,16326.07,15731.83,16325.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-02,日本指数,日経平均,^N225,manual,16328.38,16802.79,16239.76,16757.63,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-03,日本指数,日経平均,^N225,manual,16738.76,16956.04,16617.72,16717.78,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-06,日本指数,日経平均,^N225,manual,16716.08,16852.17,16624.75,16657.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-07,日本指数,日経平均,^N225,manual,16677.84,16709.86,16420.81,16459.55,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-08,日本指数,日経平均,^N225,manual,16435.17,16600.26,16271.68,16600.26,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-09,日本指数,日経平均,^N225,manual,16602.17,16927.24,16571.76,16848.66,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-10,日本指数,日経平均,^N225,manual,16877.66,17023.89,16715.58,16783.72,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-13,日本指数,日経平均,^N225,manual,16796.47,17201.73,16742.27,17201.73,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-14,日本指数,日経平均,^N225,manual,17165.6,17258.73,16961.76,17064.63,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-15,日本指数,日経平均,^N225,manual,17092.13,17274.49,17092.13,17116.92,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-16,日本指数,日経平均,^N225,manual,17097.65,17097.65,16917.7,16987.66,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-17,日本指数,日経平均,^N225,manual,16969.29,16969.29,16548.07,16548.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-20,日本指数,日経平均,^N225,manual,16489.86,16489.86,15854.38,15884.48,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-21,日本指数,日経平均,^N225,manual,15863.41,16055.3,15770.67,16002.41,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-22,日本指数,日経平均,^N225,manual,16033.72,16059.61,15432.36,15541.95,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-23,日本指数,日経平均,^N225,manual,15504.22,16084.3,15333,16039.94,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-24,日本指数,日経平均,^N225,manual,16014.55,16014.55,15490.57,15497.79,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-27,日本指数,日経平均,^N225,manual,15533.02,15974.31,15288.34,15373.34,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-28,日本指数,日経平均,^N225,manual,15344.84,15510.54,15200.82,15426.64,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-29,日本指数,日経平均,^N225,manual,15477.12,15605.98,15024.59,15095.95,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-30,日本指数,日経平均,^N225,manual,15152.35,15586.31,15152.35,15555.6,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-07-31,日本指数,日経平均,^N225,manual,15557.01,15967.18,15469.09,15910.28,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-03,日本指数,日経平均,^N225,manual,15902.75,15954.44,15665.4,15709.45,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-04,日本指数,日経平均,^N225,manual,15669.01,15957.45,15600.76,15692.59,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-05,日本指数,日経平均,^N225,manual,15718.09,16074.47,15718.09,15983.64,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-06,日本指数,日経平均,^N225,manual,15997.49,16138.5,15808.61,15926.44,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-07,日本指数,日経平均,^N225,manual,15882.08,15882.08,15451.32,15518.27,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-10,日本指数,日経平均,^N225,manual,15470.79,15470.79,14929.55,15066.34,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-11,日本指数,日経平均,^N225,manual,15098.86,15172.72,14777.9,14822.56,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-12,日本指数,日経平均,^N225,manual,14792.95,14906.16,14658.57,14773.79,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-13,日本指数,日経平均,^N225,manual,14802.49,15018.07,14717.38,14768.17,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-14,日本指数,日経平均,^N225,manual,14745.78,14928.54,14657.27,14820.25,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-17,日本指数,日経平均,^N225,manual,14854.58,15122.84,14854.58,14929.55,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-18,日本指数,日経平均,^N225,manual,14909.57,14909.57,14309.41,14309.41,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-19,日本指数,日経平均,^N225,manual,14337.52,14807.01,14194.4,14650.74,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-20,日本指数,日経平均,^N225,manual,14677.64,15546.47,14677.64,15267.76,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-21,日本指数,日経平均,^N225,manual,15294.56,16216.88,15294.56,16216.88,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-24,日本指数,日経平均,^N225,manual,16252.61,17182.96,16166.4,16627.96,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-25,日本指数,日経平均,^N225,manual,16609.8,16823.67,16322.26,16380.77,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-26,日本指数,日経平均,^N225,manual,16364.01,16663.19,16332.4,16541.65,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-27,日本指数,日経平均,^N225,manual,16617.32,17596.45,16617.32,17555,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-28,日本指数,日経平均,^N225,manual,17521.38,18168.81,17241.77,17970.79,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-08-31,日本指数,日経平均,^N225,manual,17935.37,18119.63,17711.16,18061.12,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-01,日本指数,日経平均,^N225,manual,18058.11,18059.21,17699.72,17740.06,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-02,日本指数,日経平均,^N225,manual,17674.03,17688.38,17477.92,17587.72,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-03,日本指数,日経平均,^N225,manual,17620.23,18461.66,17396.43,18386.49,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-04,日本指数,日経平均,^N225,manual,18450.62,18833.5,18425.73,18555.3,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-07,日本指数,日経平均,^N225,manual,18576.68,18916.7,18440.18,18440.18,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-08,日本指数,日経平均,^N225,manual,18415.7,18756.32,18279.41,18282.42,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-09,日本指数,日経平均,^N225,manual,18260.04,18897.63,18208.25,18875.55,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-10,日本指数,日経平均,^N225,manual,18894.22,19284.12,18894.22,18908.47,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-11,日本指数,日経平均,^N225,manual,18902.85,18902.85,18097.55,18107.69,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-14,日本指数,日経平均,^N225,manual,18149.34,18552.79,18149.34,18471.4,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-16,日本指数,日経平均,^N225,manual,18422.82,18422.82,17853.57,17944.7,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-17,日本指数,日経平均,^N225,manual,17921.62,18204.74,17804.6,18116.52,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-18,日本指数,日経平均,^N225,manual,18090.02,18273.58,17758.13,18166.8,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-21,日本指数,日経平均,^N225,manual,18215.68,18414.09,18050.48,18066.24,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-22,日本指数,日経平均,^N225,manual,18061.12,18450.62,17993.98,18282.72,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-24,日本指数,日経平均,^N225,manual,18325.64,18701.95,18325.64,18609.95,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-25,日本指数,日経平均,^N225,manual,18596.01,18610.85,18393.96,18394.76,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-28,日本指数,日経平均,^N225,manual,18383.83,18397.47,17972.61,17972.61,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-29,日本指数,日経平均,^N225,manual,17983.95,18066.21,17565.21,17748.09,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-09-30,日本指数,日経平均,^N225,manual,17759.73,17909.71,17398.98,17399.08,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-01,日本指数,日経平均,^N225,manual,17422.47,17554.56,17104.21,17369.91,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-02,日本指数,日経平均,^N225,manual,17402.91,17573.92,17324.07,17324.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-05,日本指数,日経平均,^N225,manual,17265.2,17265.2,16962.29,17101.5,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-06,日本指数,日経平均,^N225,manual,17071.11,17318.66,16901.6,17268.1,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-07,日本指数,日経平均,^N225,manual,17287.66,17531.09,17111.74,17111.74,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-08,日本指数,日経平均,^N225,manual,17106.32,17335.51,17049.75,17335.51,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-09,日本指数,日経平均,^N225,manual,17275.13,17275.13,16973.82,17059.78,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-12,日本指数,日経平均,^N225,manual,17094.38,17307.02,17086.66,17302.01,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-13,日本指数,日経平均,^N225,manual,17341.32,17577.63,17341.32,17490.67,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-14,日本指数,日経平均,^N225,manual,17572.12,17714.04,17344.03,17344.03,,JPY,Osaka,2026-08-12T20:50:03+09:00
1992-10-15,日本指数,日経平均,^N225,manual,17351.15,17628.49,17309.83,17628.49,,JPY,Osaka,2026-08-12T20:50:03+09:00
