trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
1997-07-23,日本指数,日経平均,^N225,manual,20244.12,20324.03,19999.8,20130.51,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-07-24,日本指数,日経平均,^N225,manual,20164.32,20290.23,20164.32,20286.23,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-07-25,日本指数,日経平均,^N225,manual,20329.73,20389.54,20303.73,20389.54,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-07-28,日本指数,日経平均,^N225,manual,20420.24,20600.66,20420.24,20575.26,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-07-29,日本指数,日経平均,^N225,manual,20627.86,20698.67,20402.74,20402.74,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-07-30,日本指数,日経平均,^N225,manual,20413.84,20418.84,20170.82,20212.82,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-07-31,日本指数,日経平均,^N225,manual,20240.62,20332.53,20041.2,20331.43,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-01,日本指数,日経平均,^N225,manual,20344.63,20399.14,19797.58,19804.38,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-04,日本指数,日経平均,^N225,manual,19838.78,19930.49,19456.95,19668.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-05,日本指数,日経平均,^N225,manual,19645.36,19767.58,19362.44,19514.45,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-06,日本指数,日経平均,^N225,manual,19537.35,19703.57,19233.12,19702.07,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-07,日本指数,日経平均,^N225,manual,19719.07,19772.18,19366.14,19475.85,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-08,日本指数,日経平均,^N225,manual,19395.24,19641.76,19256.13,19604.46,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-11,日本指数,日経平均,^N225,manual,19462.35,19462.35,18824.18,18824.18,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-12,日本指数,日経平均,^N225,manual,18946.19,19257.23,18917.49,19099.11,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-13,日本指数,日経平均,^N225,manual,19041.1,19154.02,18801.68,19008.6,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-14,日本指数,日経平均,^N225,manual,19056.31,19268.93,18988.9,19222.62,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-15,日本指数,日経平均,^N225,manual,19313.43,19466.35,19312.73,19326.03,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-18,日本指数,日経平均,^N225,manual,19213.12,19213.12,18835.48,19041.1,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-19,日本指数,日経平均,^N225,manual,19122.31,19246.02,18803.18,18961,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-20,日本指数,日経平均,^N225,manual,18952.7,19252.23,18905.69,19252.23,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-21,日本指数,日経平均,^N225,manual,19320.33,19394.14,19124.51,19157.12,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-22,日本指数,日経平均,^N225,manual,19073.61,19073.61,18576.06,18650.17,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-25,日本指数,日経平均,^N225,manual,18683.47,18740.57,18550.36,18656.17,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-26,日本指数,日経平均,^N225,manual,18665.57,18866.79,18538.45,18814.98,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-27,日本指数,日経平均,^N225,manual,18755.38,18755.38,18432.34,18441.94,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-28,日本指数,日経平均,^N225,manual,18472.55,18586.26,18385.74,18451.45,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-08-29,日本指数,日経平均,^N225,manual,18328.73,18328.73,17973.9,18229.42,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-01,日本指数,日経平均,^N225,manual,18215.22,18270.93,17884.79,17974.3,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-02,日本指数,日経平均,^N225,manual,18026.6,18244.82,17967.8,18232.52,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-03,日本指数,日経平均,^N225,manual,18348.63,18749.27,18348.63,18735.17,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-04,日本指数,日経平均,^N225,manual,18706.07,18713.47,18572.66,18615.06,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-05,日本指数,日経平均,^N225,manual,18577.26,18671.07,18454.65,18650.17,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-08,日本指数,日経平均,^N225,manual,18661.37,18775.08,18633.86,18633.86,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-09,日本指数,日経平均,^N225,manual,18637.16,18732.87,18513.55,18695.97,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-10,日本指数,日経平均,^N225,manual,18649.06,18723.57,18574.66,18704.77,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-11,日本指数,日経平均,^N225,manual,18625.56,18625.56,18188.72,18282.23,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-12,日本指数,日経平均,^N225,manual,18215.62,18215.62,17803.48,17965.8,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-16,日本指数,日経平均,^N225,manual,18005.3,18037.1,17872.69,17974.5,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-17,日本指数,日経平均,^N225,manual,18032.1,18176.12,17563.66,17683.27,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-18,日本指数,日経平均,^N225,manual,17682.37,17981.5,17660.87,17930.09,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-19,日本指数,日経平均,^N225,manual,17936.59,18075.91,17762.68,18058.21,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-22,日本指数,日経平均,^N225,manual,18077.31,18303.73,17960.4,18201.32,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-24,日本指数,日経平均,^N225,manual,18251.25,18420.08,18139.16,18420.08,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-25,日本指数,日経平均,^N225,manual,18370.23,18439.76,18183.72,18341.96,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-26,日本指数,日経平均,^N225,manual,18307.69,18353.65,17933.37,17994.71,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-29,日本指数,日経平均,^N225,manual,17992.21,17992.21,17680.92,17987.21,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-09-30,日本指数,日経平均,^N225,manual,18022.58,18053.55,17850.05,17887.71,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-01,日本指数,日経平均,^N225,manual,17820.38,17936.86,17522.28,17842.16,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-02,日本指数,日経平均,^N225,manual,17875.52,17875.52,17415.18,17455.04,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-03,日本指数,日経平均,^N225,manual,17468.03,17685.61,17402.2,17647.45,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-06,日本指数,日経平均,^N225,manual,17645.75,17854.45,17635.86,17824.78,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-07,日本指数,日経平均,^N225,manual,17843.16,17889.71,17478.72,17511.19,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-08,日本指数,日経平均,^N225,manual,17531.07,17718.38,17531.07,17619.18,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-09,日本指数,日経平均,^N225,manual,17623.88,17627.57,17330.67,17376.92,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-13,日本指数,日経平均,^N225,manual,17318.38,17318.38,17151.75,17204.7,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-14,日本指数,日経平均,^N225,manual,17220.08,17418.88,16967.73,17306.39,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-15,日本指数,日経平均,^N225,manual,17341.56,17426.97,17186.31,17331.37,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-16,日本指数,日経平均,^N225,manual,17335.26,17763.74,17184.32,17707.49,,JPY,Osaka,2026-08-12T20:50:03+09:00
1997-10-17,日本指数,日経平均,^N225,manual,17591.11,17591.11,17383.82,17478.42,,JPY,Osaka,2026-08-12T20:50:03+09:00
