trade_date,name,open,high,low,close,change,change_pct,fetched_at
2021-09-14,ライフライン占有指数,,,,103.9082,0.478,0.4621,2026-08-30T19:23:52+09:00
2021-09-14,日銭商い指数,,,,160.8658,0.5443,0.3395,2026-08-30T19:23:52+09:00
2021-09-14,ハードグッズ指数,,,,156.6755,1.8666,1.2057,2026-08-30T19:23:52+09:00
2021-09-14,自己顕示欲指数,,,,173.6596,2.4799,1.4487,2026-08-30T19:23:52+09:00
2021-09-14,脳Hack指数,,,,227.6055,2.4003,1.0658,2026-08-30T19:23:52+09:00
2021-09-14,テクノロジー指数,,,,231.4353,2.8225,1.2346,2026-08-30T19:23:52+09:00
2021-09-14,ライジングサン指数,,,,212.0579,2.682,1.2809,2026-08-30T19:23:52+09:00
2021-09-15,ブルジョワ地主指数,,,,123.9764,-2.7376,-2.1605,2026-08-30T19:23:52+09:00
2021-09-15,政治寄生指数,,,,205.5537,-2.5816,-1.2403,2026-08-30T19:23:52+09:00
2021-09-15,中抜きピンハネ指数,,,,269.292,-2.6135,-0.9612,2026-08-30T19:23:52+09:00
2021-09-15,ライフライン占有指数,,,,102.2237,-1.6845,-1.6211,2026-08-30T19:23:52+09:00
2021-09-15,日銭商い指数,,,,158.8471,-2.0187,-1.2549,2026-08-30T19:23:52+09:00
2021-09-15,ハードグッズ指数,,,,155.2724,-1.4031,-0.8955,2026-08-30T19:23:52+09:00
2021-09-15,自己顕示欲指数,,,,171.1494,-2.5102,-1.4455,2026-08-30T19:23:52+09:00
2021-09-15,脳Hack指数,,,,224.0631,-3.5424,-1.5564,2026-08-30T19:23:52+09:00
2021-09-15,テクノロジー指数,,,,228.6246,-2.8107,-1.2145,2026-08-30T19:23:52+09:00
2021-09-15,ライジングサン指数,,,,209.5738,-2.4841,-1.1714,2026-08-30T19:23:52+09:00
2021-09-16,ブルジョワ地主指数,,,,123.7376,-0.2388,-0.1926,2026-08-30T19:23:52+09:00
2021-09-16,政治寄生指数,,,,205.7074,0.1537,0.0748,2026-08-30T19:23:52+09:00
2021-09-16,中抜きピンハネ指数,,,,268.2112,-1.0808,-0.4013,2026-08-30T19:23:52+09:00
2021-09-16,ライフライン占有指数,,,,102.9256,0.7019,0.6866,2026-08-30T19:23:52+09:00
2021-09-16,日銭商い指数,,,,159.706,0.8589,0.5407,2026-08-30T19:23:52+09:00
2021-09-16,ハードグッズ指数,,,,154.8322,-0.4402,-0.2835,2026-08-30T19:23:52+09:00
2021-09-16,自己顕示欲指数,,,,170.4935,-0.6559,-0.3832,2026-08-30T19:23:52+09:00
