trade_date,name,open,high,low,close,change,change_pct,fetched_at
2011-10-28,TOPIX バリュー,917.97,921.38,910.81,911.86,,,2026-08-12T20:50:03+09:00
2011-10-28,東証グロース市場250指数,404.14,415.81,403.81,413.1,,,2026-08-15T14:30:42+09:00
2011-10-31,TOPIX,768.55,779.08,764.06,764.06,,,2026-08-12T20:50:03+09:00
2011-10-31,TOPIX グロース,939.88,953.17,935.76,935.76,,,2026-08-12T20:50:03+09:00
2011-10-31,TOPIX バリュー,907.92,920.42,901.89,901.89,,,2026-08-12T20:50:03+09:00
2011-10-31,東証グロース市場250指数,413.73,416.18,411.22,413.05,,,2026-08-15T14:30:42+09:00
2011-11-01,TOPIX,757.77,761.04,753.39,754.5,,,2026-08-12T20:50:03+09:00
2011-11-01,TOPIX グロース,928.15,931.42,922.58,923.84,,,2026-08-12T20:50:03+09:00
2011-11-01,TOPIX バリュー,893.93,899.14,889.38,890.8,,,2026-08-12T20:50:03+09:00
2011-11-01,東証グロース市場250指数,409.13,409.42,400.22,400.31,,,2026-08-15T14:30:42+09:00
2011-11-02,TOPIX,745.07,745.21,737.21,738.58,,,2026-08-12T20:50:03+09:00
2011-11-02,TOPIX グロース,912.33,912.33,903.64,905.65,,,2026-08-12T20:50:03+09:00
2011-11-02,TOPIX バリュー,879.81,879.81,869.67,870.86,,,2026-08-12T20:50:03+09:00
2011-11-02,東証グロース市場250指数,395.15,396.07,392.31,395.35,,,2026-08-15T14:30:42+09:00
2011-11-04,TOPIX,747.69,752.85,745.38,752.02,,,2026-08-12T20:50:03+09:00
2011-11-04,TOPIX グロース,917.95,925.19,916.25,924.09,,,2026-08-12T20:50:03+09:00
2011-11-04,TOPIX バリュー,881.79,886.04,876.97,885.02,,,2026-08-12T20:50:03+09:00
2011-11-04,東証グロース市場250指数,398.93,400.57,397.76,399.69,,,2026-08-15T14:30:42+09:00
2011-11-07,TOPIX,749.96,750.45,747.06,750.45,,,2026-08-12T20:50:03+09:00
2011-11-07,TOPIX グロース,922.22,922.22,917.86,921.72,,,2026-08-12T20:50:03+09:00
2011-11-07,TOPIX バリュー,882.67,883.55,879.15,883.55,,,2026-08-12T20:50:03+09:00
2011-11-07,東証グロース市場250指数,399,401.88,398.05,400.42,,,2026-08-15T14:30:42+09:00
2011-11-08,TOPIX,747.57,749.93,736.89,738.03,,,2026-08-12T20:50:03+09:00
2011-11-08,TOPIX グロース,918.15,921.26,909.25,910.53,,,2026-08-12T20:50:03+09:00
2011-11-08,TOPIX バリュー,880.19,882.85,864.22,865.43,,,2026-08-12T20:50:03+09:00
2011-11-08,東証グロース市場250指数,398.94,398.94,388.27,388.76,,,2026-08-15T14:30:42+09:00
2011-11-09,TOPIX,744.06,749.87,740.9,749.4,,,2026-08-12T20:50:03+09:00
2011-11-09,TOPIX グロース,917.1,922.53,913.41,922.05,,,2026-08-12T20:50:03+09:00
2011-11-09,TOPIX バリュー,872.91,881.17,869.6,880.92,,,2026-08-12T20:50:03+09:00
2011-11-09,東証グロース市場250指数,387.24,390.15,384.07,388.11,,,2026-08-15T14:30:42+09:00
2011-11-10,TOPIX,735.64,735.64,727.72,730.3,,,2026-08-12T20:50:03+09:00
2011-11-10,TOPIX グロース,905.8,905.94,897.9,899.06,,,2026-08-12T20:50:03+09:00
2011-11-10,TOPIX バリュー,863.62,864.04,852.68,858.04,,,2026-08-12T20:50:03+09:00
2011-11-10,東証グロース市場250指数,380.76,380.98,375.42,380.5,,,2026-08-15T14:30:42+09:00
2011-11-11,TOPIX,731.54,733.19,726.24,729.13,,,2026-08-12T20:50:03+09:00
2011-11-11,TOPIX グロース,901.79,904.02,896.39,899.55,,,2026-08-12T20:50:03+09:00
2011-11-11,TOPIX バリュー,858.53,860.21,851.4,854.99,,,2026-08-12T20:50:03+09:00
2011-11-11,東証グロース市場250指数,382.2,388.61,382.06,388.53,,,2026-08-15T14:30:42+09:00
2011-11-14,TOPIX,738.04,739.91,733.93,735.85,,,2026-08-12T20:50:03+09:00
2011-11-14,TOPIX グロース,909.88,912.22,905.01,906.62,,,2026-08-12T20:50:03+09:00
2011-11-14,TOPIX バリュー,866.12,868.85,861.08,863.94,,,2026-08-12T20:50:03+09:00
2011-11-14,東証グロース市場250指数,392.63,395.19,392.52,393.88,,,2026-08-15T14:30:42+09:00
2011-11-15,TOPIX,731.82,735.04,729.97,730.91,,,2026-08-12T20:50:03+09:00
2011-11-15,TOPIX グロース,901.99,905.6,899.64,900.73,,,2026-08-12T20:50:03+09:00
2011-11-15,TOPIX バリュー,859.06,862.86,856.72,857.97,,,2026-08-12T20:50:03+09:00
2011-11-15,東証グロース市場250指数,392.77,393.57,386.51,386.97,,,2026-08-15T14:30:42+09:00
2011-11-16,TOPIX,730.57,731.61,723.58,724.11,,,2026-08-12T20:50:03+09:00
2011-11-16,TOPIX グロース,900.6,902.12,892.59,892.99,,,2026-08-12T20:50:03+09:00
2011-11-16,TOPIX バリュー,857.32,858.34,848.6,849.41,,,2026-08-12T20:50:03+09:00
2011-11-16,東証グロース市場250指数,386.96,387.94,382.05,382.76,,,2026-08-15T14:30:42+09:00
2011-11-17,TOPIX,720.63,728.63,717.78,727.71,,,2026-08-12T20:50:03+09:00
2011-11-17,TOPIX グロース,889.09,897.09,885.88,896.09,,,2026-08-12T20:50:03+09:00
2011-11-17,TOPIX バリュー,844.75,855.79,841.39,854.81,,,2026-08-12T20:50:03+09:00
2011-11-17,東証グロース市場250指数,380.24,385.51,378.54,385.47,,,2026-08-15T14:30:42+09:00
2011-11-18,TOPIX,719.57,721.47,717.61,719.98,,,2026-08-12T20:50:03+09:00
2011-11-18,TOPIX グロース,886.25,889.44,884.08,887.52,,,2026-08-12T20:50:03+09:00
2011-11-18,TOPIX バリュー,844.96,846.59,842.74,844.9,,,2026-08-12T20:50:03+09:00
2011-11-18,東証グロース市場250指数,381.71,386.11,380.11,386,,,2026-08-15T14:30:42+09:00
2011-11-21,TOPIX,716.87,719.19,716.28,717.08,,,2026-08-12T20:50:03+09:00
2011-11-21,TOPIX グロース,884.18,887.22,883.86,884.28,,,2026-08-12T20:50:03+09:00
2011-11-21,TOPIX バリュー,840.88,843.33,839.86,841.21,,,2026-08-12T20:50:03+09:00
2011-11-21,東証グロース市場250指数,385.9,387.76,380.75,382.4,,,2026-08-15T14:30:42+09:00
2011-11-22,TOPIX,710.31,719.5,709.86,717.79,,,2026-08-12T20:50:03+09:00
2011-11-22,TOPIX グロース,875.42,884.41,875.23,882.36,,,2026-08-12T20:50:03+09:00
2011-11-22,TOPIX バリュー,832.97,846.55,832.97,844.46,,,2026-08-12T20:50:03+09:00
2011-11-22,東証グロース市場250指数,377.49,378.34,374.05,374.42,,,2026-08-15T14:30:42+09:00
2011-11-24,TOPIX,708.05,712,704.77,706.08,,,2026-08-12T20:50:03+09:00
2011-11-24,TOPIX グロース,870.17,874.04,866.35,867.19,,,2026-08-12T20:50:03+09:00
2011-11-24,TOPIX バリュー,832.39,838.68,828.88,831.35,,,2026-08-12T20:50:03+09:00
2011-11-24,東証グロース市場250指数,369.72,370.2,366.03,367.14,,,2026-08-15T14:30:42+09:00
2011-11-25,TOPIX,704.08,711.36,703.88,706.6,,,2026-08-12T20:50:03+09:00
2011-11-25,TOPIX グロース,864.57,872.91,864.47,867.95,,,2026-08-12T20:50:03+09:00
2011-11-25,TOPIX バリュー,828.94,838.21,828.74,831.85,,,2026-08-12T20:50:03+09:00
2011-11-25,東証グロース市場250指数,365.92,370.19,365.92,368.86,,,2026-08-15T14:30:42+09:00
2011-11-28,TOPIX,714.09,719.61,713.98,715.7,,,2026-08-12T20:50:03+09:00
2011-11-28,TOPIX グロース,877.56,882.42,877.16,878.2,,,2026-08-12T20:50:03+09:00
2011-11-28,TOPIX バリュー,841.46,848.51,840.52,843.37,,,2026-08-12T20:50:03+09:00
2011-11-28,東証グロース市場250指数,371.15,377.75,370.8,375.94,,,2026-08-15T14:30:42+09:00
2011-11-29,TOPIX,721.94,729.83,719.84,729.68,,,2026-08-12T20:50:03+09:00
2011-11-29,TOPIX グロース,885.69,894.93,883.09,894.8,,,2026-08-12T20:50:03+09:00
2011-11-29,TOPIX バリュー,850.6,860.58,848.28,860.33,,,2026-08-12T20:50:03+09:00
2011-11-29,東証グロース市場250指数,380.07,380.57,378.26,380.38,,,2026-08-15T14:30:42+09:00
2011-11-30,TOPIX,724.87,728.6,721.1,728.46,,,2026-08-12T20:50:03+09:00
2011-11-30,TOPIX グロース,888.55,893.69,884.99,893.68,,,2026-08-12T20:50:03+09:00
2011-11-30,TOPIX バリュー,855.03,858.83,849.64,858.55,,,2026-08-12T20:50:03+09:00
2011-11-30,東証グロース市場250指数,379.82,381.75,377.53,381.18,,,2026-08-15T14:30:42+09:00
2011-12-01,TOPIX,740.7,746.44,738.76,740.01,,,2026-08-12T20:50:03+09:00
2011-12-01,TOPIX グロース,907.68,913.67,903.92,905.36,,,2026-08-12T20:50:03+09:00
2011-12-01,TOPIX バリュー,874.54,881.53,872.57,874.33,,,2026-08-12T20:50:03+09:00
2011-12-01,東証グロース市場250指数,386.4,389.64,384.91,388.65,,,2026-08-15T14:30:42+09:00
2011-12-02,TOPIX,741.83,744.46,739.52,744.14,,,2026-08-12T20:50:03+09:00
2011-12-02,TOPIX グロース,907.94,910.55,904.74,910.55,,,2026-08-12T20:50:03+09:00
2011-12-02,TOPIX バリュー,876.35,879.84,873.81,879.1,,,2026-08-12T20:50:03+09:00
2011-12-02,東証グロース市場250指数,389.7,394.63,389.28,394.52,,,2026-08-15T14:30:42+09:00
2011-12-05,TOPIX,748.99,749.39,745.32,748.61,,,2026-08-12T20:50:03+09:00
2011-12-05,TOPIX グロース,916.71,916.74,912.68,915.04,,,2026-08-12T20:50:03+09:00
2011-12-05,TOPIX バリュー,884.55,885.75,879.89,885.21,,,2026-08-12T20:50:03+09:00
2011-12-05,東証グロース市場250指数,397.04,404.43,395.76,404.43,,,2026-08-15T14:30:42+09:00
2011-12-06,TOPIX,745.55,747.77,738.01,738.01,,,2026-08-12T20:50:03+09:00
2011-12-06,TOPIX グロース,911.12,913.1,902.89,902.89,,,2026-08-12T20:50:03+09:00
2011-12-06,TOPIX バリュー,881.35,885.07,871.98,871.98,,,2026-08-12T20:50:03+09:00
2011-12-06,東証グロース市場250指数,403.68,404.11,394.78,394.96,,,2026-08-15T14:30:42+09:00
2011-12-07,TOPIX,741.36,750.61,739.97,749.63,,,2026-08-12T20:50:03+09:00
2011-12-07,TOPIX グロース,907.61,915.89,905.71,915,,,2026-08-12T20:50:03+09:00
2011-12-07,TOPIX バリュー,876.07,888.88,873.92,887.53,,,2026-08-12T20:50:03+09:00
2011-12-07,東証グロース市場250指数,394.34,400.91,393.55,400.91,,,2026-08-15T14:30:42+09:00
2011-12-08,TOPIX,745.62,748.39,742.32,745.11,,,2026-08-12T20:50:03+09:00
2011-12-08,TOPIX グロース,910.79,913.47,906.91,910.27,,,2026-08-12T20:50:03+09:00
2011-12-08,TOPIX バリュー,883.01,886.04,878.33,881.5,,,2026-08-12T20:50:03+09:00
2011-12-08,東証グロース市場250指数,398.7,401.97,397.17,401.97,,,2026-08-15T14:30:42+09:00
2011-12-09,TOPIX,735.99,741.82,735.99,738.12,,,2026-08-12T20:50:03+09:00
2011-12-09,TOPIX グロース,898.95,905.74,898.8,901.5,,,2026-08-12T20:50:03+09:00
2011-12-09,TOPIX バリュー,871.3,878.05,871.14,873.42,,,2026-08-12T20:50:03+09:00
2011-12-09,東証グロース市場250指数,398.3,402.56,397.74,401.82,,,2026-08-15T14:30:42+09:00
2011-12-12,TOPIX,747.73,749.29,745.65,746.69,,,2026-08-12T20:50:03+09:00
2011-12-12,TOPIX グロース,912.95,913.77,910.21,910.75,,,2026-08-12T20:50:03+09:00
2011-12-12,TOPIX バリュー,885.55,887.9,882.8,884.62,,,2026-08-12T20:50:03+09:00
2011-12-12,東証グロース市場250指数,406.17,409.39,406.17,408.47,,,2026-08-15T14:30:42+09:00
2011-12-13,TOPIX,737.47,743.74,736.05,740.71,,,2026-08-12T20:50:03+09:00
2011-12-13,TOPIX グロース,899.42,907.23,897.95,903.98,,,2026-08-12T20:50:03+09:00
2011-12-13,TOPIX バリュー,873.2,881.05,871.78,877.09,,,2026-08-12T20:50:03+09:00
2011-12-13,東証グロース市場250指数,404.83,407.25,403.74,404.71,,,2026-08-15T14:30:42+09:00
2011-12-14,TOPIX,738.45,739.46,734.9,736.98,,,2026-08-12T20:50:03+09:00
2011-12-14,TOPIX グロース,901.54,901.81,896.45,898.42,,,2026-08-12T20:50:03+09:00
2011-12-14,TOPIX バリュー,874.44,876.04,870.52,873.54,,,2026-08-12T20:50:03+09:00
2011-12-14,東証グロース市場250指数,403.9,403.9,399.3,399.81,,,2026-08-15T14:30:42+09:00
2011-12-15,TOPIX,732.17,733.06,724.97,725.02,,,2026-08-12T20:50:03+09:00
2011-12-15,TOPIX グロース,892.5,893.48,883.52,883.57,,,2026-08-12T20:50:03+09:00
2011-12-15,TOPIX バリュー,867.77,868.94,859.6,859.6,,,2026-08-12T20:50:03+09:00
2011-12-15,東証グロース市場250指数,395.98,396.31,389.53,389.53,,,2026-08-15T14:30:42+09:00
2011-12-16,TOPIX,726.99,727.85,722.75,723.56,,,2026-08-12T20:50:03+09:00
2011-12-16,TOPIX グロース,886.69,888,881.56,882.43,,,2026-08-12T20:50:03+09:00
2011-12-16,TOPIX バリュー,861.35,862.2,856.45,857.32,,,2026-08-12T20:50:03+09:00
2011-12-16,東証グロース市場250指数,392.89,396.32,392.89,395.01,,,2026-08-15T14:30:42+09:00
2011-12-19,TOPIX,720.38,720.65,712.27,716.38,,,2026-08-12T20:50:03+09:00
2011-12-19,TOPIX グロース,879.61,879.62,870.41,874.94,,,2026-08-12T20:50:03+09:00
2011-12-19,TOPIX バリュー,853,853.31,842.46,847.71,,,2026-08-12T20:50:03+09:00
2011-12-19,東証グロース市場250指数,396.17,397.09,387.75,391.53,,,2026-08-15T14:30:42+09:00
2011-12-20,TOPIX,718.13,720.59,717.79,718.49,,,2026-08-12T20:50:03+09:00
2011-12-20,TOPIX グロース,877,880.73,877,879.16,,,2026-08-12T20:50:03+09:00
2011-12-20,TOPIX バリュー,849.62,852.09,848.29,848.79,,,2026-08-12T20:50:03+09:00
2011-12-20,東証グロース市場250指数,390.67,396.73,390.19,396.72,,,2026-08-15T14:30:42+09:00
2011-12-21,TOPIX,727,727.6,723.88,725.68,,,2026-08-12T20:50:03+09:00
2011-12-21,TOPIX グロース,888.7,889.42,885.48,887.24,,,2026-08-12T20:50:03+09:00
2011-12-21,TOPIX バリュー,859.99,860.23,855.38,857.91,,,2026-08-12T20:50:03+09:00
2011-12-21,東証グロース市場250指数,399.69,401,395.15,397.4,,,2026-08-15T14:30:42+09:00
2011-12-22,TOPIX,724.19,725.33,721.77,723.12,,,2026-08-12T20:50:03+09:00
2011-12-22,TOPIX グロース,885.13,886.28,881.91,883.28,,,2026-08-12T20:50:03+09:00
2011-12-22,TOPIX バリュー,856.03,857.94,853.79,855.59,,,2026-08-12T20:50:03+09:00
2011-12-22,東証グロース市場250指数,395.69,396.07,391.96,393.32,,,2026-08-15T14:30:42+09:00
2011-12-26,TOPIX,730.21,730.21,725.82,726.44,,,2026-08-12T20:50:03+09:00
2011-12-26,TOPIX グロース,891.86,891.97,888.11,888.43,,,2026-08-12T20:50:03+09:00
2011-12-26,TOPIX バリュー,863.03,863.37,857.36,858.58,,,2026-08-12T20:50:03+09:00
2011-12-26,東証グロース市場250指数,394.47,395.25,390.16,390.62,,,2026-08-15T14:30:42+09:00
2011-12-27,TOPIX,723.75,725.38,723.02,724.25,,,2026-08-12T20:50:03+09:00
2011-12-27,TOPIX グロース,885.58,886.96,884.32,885.37,,,2026-08-12T20:50:03+09:00
2011-12-27,TOPIX バリュー,855.08,857.45,854.43,856.32,,,2026-08-12T20:50:03+09:00
2011-12-27,東証グロース市場250指数,390.11,390.27,388.21,388.35,,,2026-08-15T14:30:42+09:00
2011-12-28,TOPIX,723.34,725.06,721.04,721.45,,,2026-08-12T20:50:03+09:00
2011-12-28,TOPIX グロース,884.47,886.77,882.8,883.41,,,2026-08-12T20:50:03+09:00
2011-12-28,TOPIX バリュー,855.23,856.99,851.31,851.73,,,2026-08-12T20:50:03+09:00
2011-12-28,東証グロース市場250指数,387.5,391.95,386.82,390.78,,,2026-08-15T14:30:42+09:00
2011-12-29,TOPIX,719.24,722.98,716.82,722.12,,,2026-08-12T20:50:03+09:00
2011-12-29,TOPIX グロース,879.94,884.63,877.09,883.77,,,2026-08-12T20:50:03+09:00
2011-12-29,TOPIX バリュー,848.93,854,846.84,852.92,,,2026-08-12T20:50:03+09:00
2011-12-29,東証グロース市場250指数,389.42,390.93,387.68,390.74,,,2026-08-15T14:30:42+09:00
2011-12-30,TOPIX,724.39,728.62,723.08,728.61,,,2026-08-12T20:50:03+09:00
2011-12-30,TOPIX グロース,886.64,890.35,885.17,890.35,,,2026-08-12T20:50:03+09:00
2011-12-30,TOPIX バリュー,855.72,861.77,853.83,861.77,,,2026-08-12T20:50:03+09:00
2011-12-30,東証グロース市場250指数,391.84,396.21,391.34,396.21,,,2026-08-15T14:30:42+09:00
2012-01-04,TOPIX,737.52,744.3,736.6,742.99,,,2026-08-12T20:50:03+09:00
2012-01-04,TOPIX グロース,900.55,907.21,900.55,905.73,,,2026-08-12T20:50:03+09:00
2012-01-04,TOPIX バリュー,871.34,882.29,871.33,880.68,,,2026-08-12T20:50:03+09:00
2012-01-04,東証グロース市場250指数,399.2,403.16,399.18,400.83,,,2026-08-15T14:30:42+09:00
2012-01-05,TOPIX,740.7,740.7,736.09,736.28,,,2026-08-12T20:50:03+09:00
2012-01-05,TOPIX グロース,902.4,902.61,897.51,897.51,,,2026-08-12T20:50:03+09:00
2012-01-05,TOPIX バリュー,878.15,878.15,872.21,872.75,,,2026-08-12T20:50:03+09:00
2012-01-05,東証グロース市場250指数,401,402.76,399.48,400.77,,,2026-08-15T14:30:42+09:00
2012-01-06,TOPIX,735.25,735.82,725.97,729.6,,,2026-08-12T20:50:03+09:00
2012-01-06,TOPIX グロース,897.13,897.13,885.34,889.41,,,2026-08-12T20:50:03+09:00
2012-01-06,TOPIX バリュー,871.84,872.21,860.21,864.81,,,2026-08-12T20:50:03+09:00
2012-01-06,東証グロース市場250指数,400.16,400.69,395.51,396.42,,,2026-08-15T14:30:42+09:00
2012-01-10,TOPIX,732.95,736.26,731.37,731.93,,,2026-08-12T20:50:03+09:00
2012-01-10,TOPIX グロース,893.83,897.83,891.34,891.77,,,2026-08-12T20:50:03+09:00
2012-01-10,TOPIX バリュー,868.16,872.36,866.8,867.98,,,2026-08-12T20:50:03+09:00
2012-01-10,東証グロース市場250指数,396.74,396.84,385.55,388.35,,,2026-08-15T14:30:42+09:00
2012-01-11,TOPIX,733.45,735.89,731.36,733.47,,,2026-08-12T20:50:03+09:00
2012-01-11,TOPIX グロース,893.52,895.89,890.13,892.45,,,2026-08-12T20:50:03+09:00
2012-01-11,TOPIX バリュー,870.17,873.24,868.11,870.83,,,2026-08-12T20:50:03+09:00
2012-01-11,東証グロース市場250指数,388.31,390.53,383.89,384.29,,,2026-08-15T14:30:42+09:00
2012-01-12,TOPIX,732.13,732.21,725.28,727.15,,,2026-08-12T20:50:03+09:00
2012-01-12,TOPIX グロース,890.73,890.78,883.39,885.31,,,2026-08-12T20:50:03+09:00
2012-01-12,TOPIX バリュー,869.35,869.4,860.39,862.85,,,2026-08-12T20:50:03+09:00
2012-01-12,東証グロース市場250指数,383.46,385.11,374.78,377.41,,,2026-08-15T14:30:42+09:00
2012-01-13,TOPIX,731.82,735.85,731.82,734.6,,,2026-08-12T20:50:03+09:00
2012-01-13,TOPIX グロース,891.92,895.48,891.39,894.28,,,2026-08-12T20:50:03+09:00
2012-01-13,TOPIX バリュー,868.45,873.5,868.29,871.8,,,2026-08-12T20:50:03+09:00
2012-01-13,東証グロース市場250指数,377.2,380.21,375.27,379.75,,,2026-08-15T14:30:42+09:00
2012-01-16,TOPIX,728.54,728.54,722.85,725.24,,,2026-08-12T20:50:03+09:00
2012-01-16,TOPIX グロース,887,887,881.46,884.89,,,2026-08-12T20:50:03+09:00
2012-01-16,TOPIX バリュー,863.35,863.35,856.54,858.94,,,2026-08-12T20:50:03+09:00
2012-01-16,東証グロース市場250指数,378.83,379.67,377.05,378.59,,,2026-08-15T14:30:42+09:00
2012-01-17,TOPIX,727.97,731.61,727.14,731.53,,,2026-08-12T20:50:03+09:00
2012-01-17,TOPIX グロース,888.21,892.53,887.7,892.32,,,2026-08-12T20:50:03+09:00
2012-01-17,TOPIX バリュー,861.88,866.61,860.61,866.61,,,2026-08-12T20:50:03+09:00
2012-01-17,東証グロース市場250指数,379.56,380.19,370.44,370.71,,,2026-08-15T14:30:42+09:00
2012-01-18,TOPIX,730.23,740.51,728.66,734.98,,,2026-08-12T20:50:03+09:00
2012-01-18,TOPIX グロース,890.79,901.81,889.25,896.73,,,2026-08-12T20:50:03+09:00
2012-01-18,TOPIX バリュー,864.84,878.4,862.9,870.52,,,2026-08-12T20:50:03+09:00
2012-01-18,東証グロース市場250指数,370.36,374.36,367.27,372.61,,,2026-08-15T14:30:42+09:00
2012-01-19,TOPIX,738.68,743.78,738.68,740.68,,,2026-08-12T20:50:03+09:00
2012-01-19,TOPIX グロース,901.24,906.15,901.24,902.44,,,2026-08-12T20:50:03+09:00
2012-01-19,TOPIX バリュー,876.18,881.95,876.08,878.35,,,2026-08-12T20:50:03+09:00
2012-01-19,東証グロース市場250指数,372.56,373.59,364.85,367.27,,,2026-08-15T14:30:42+09:00
2012-01-20,TOPIX,750.48,757.1,750.01,755.47,,,2026-08-12T20:50:03+09:00
2012-01-20,TOPIX グロース,913.37,917.66,910.61,915.88,,,2026-08-12T20:50:03+09:00
2012-01-20,TOPIX バリュー,891.09,901.85,891.09,899.84,,,2026-08-12T20:50:03+09:00
2012-01-20,東証グロース市場250指数,365.39,366.61,362.99,363.98,,,2026-08-15T14:30:42+09:00
2012-01-23,TOPIX,755.41,758.41,753.83,756.79,,,2026-08-12T20:50:03+09:00
2012-01-23,TOPIX グロース,915.17,917.88,913.41,915.84,,,2026-08-12T20:50:03+09:00
2012-01-23,TOPIX バリュー,900.4,904.72,898.35,902.83,,,2026-08-12T20:50:03+09:00
2012-01-23,東証グロース市場250指数,365.73,374.06,365.29,373.5,,,2026-08-15T14:30:42+09:00
2012-01-24,TOPIX,760.25,760.61,755.76,757.4,,,2026-08-12T20:50:03+09:00
2012-01-24,TOPIX グロース,920.47,920.75,915.99,917.55,,,2026-08-12T20:50:03+09:00
2012-01-24,TOPIX バリュー,906.8,907,900.42,902.73,,,2026-08-12T20:50:03+09:00
2012-01-24,東証グロース市場250指数,373.09,376.56,372.03,375.77,,,2026-08-15T14:30:42+09:00
2012-01-25,TOPIX,761.79,769.36,759.97,767.4,,,2026-08-12T20:50:03+09:00
2012-01-25,TOPIX グロース,923.05,931.12,921.2,928.96,,,2026-08-12T20:50:03+09:00
2012-01-25,TOPIX バリュー,907.62,917.64,905.46,915.26,,,2026-08-12T20:50:03+09:00
2012-01-25,東証グロース市場250指数,377.16,379.37,376.4,377.87,,,2026-08-15T14:30:42+09:00
2012-01-26,TOPIX,768.14,768.61,763.28,764.61,,,2026-08-12T20:50:03+09:00
2012-01-26,TOPIX グロース,929.71,929.87,924.03,925.44,,,2026-08-12T20:50:03+09:00
2012-01-26,TOPIX バリュー,916.78,917.62,910.28,912.04,,,2026-08-12T20:50:03+09:00
2012-01-26,東証グロース市場250指数,377.52,377.6,372.45,376.11,,,2026-08-15T14:30:42+09:00
2012-01-27,TOPIX,763.95,766.38,759.97,761.13,,,2026-08-12T20:50:03+09:00
2012-01-27,TOPIX グロース,925.52,928.96,921.96,923.32,,,2026-08-12T20:50:03+09:00
2012-01-27,TOPIX バリュー,909.82,912.94,904.69,906.09,,,2026-08-12T20:50:03+09:00
2012-01-27,東証グロース市場250指数,374.06,374.11,367.27,368.92,,,2026-08-15T14:30:42+09:00
2012-01-30,TOPIX,758.56,760.96,756.32,757.01,,,2026-08-12T20:50:03+09:00
2012-01-30,TOPIX グロース,919.82,922.74,917.06,918.12,,,2026-08-12T20:50:03+09:00
2012-01-30,TOPIX バリュー,903.41,906.71,900.69,901.36,,,2026-08-12T20:50:03+09:00
2012-01-30,東証グロース市場250指数,368.48,368.81,363.2,365.47,,,2026-08-15T14:30:42+09:00
2012-01-31,TOPIX,755.69,759.31,753.84,755.27,,,2026-08-12T20:50:03+09:00
2012-01-31,TOPIX グロース,915.81,919.28,914.64,916.27,,,2026-08-12T20:50:03+09:00
2012-01-31,TOPIX バリュー,900.57,905.53,897.47,899.06,,,2026-08-12T20:50:03+09:00
2012-01-31,東証グロース市場250指数,366.38,369.93,363.92,369.93,,,2026-08-15T14:30:42+09:00
2012-02-01,TOPIX,755.1,760.87,754.84,757.96,,,2026-08-12T20:50:03+09:00
2012-02-01,TOPIX グロース,916.98,922.9,916.75,919.46,,,2026-08-12T20:50:03+09:00
2012-02-01,TOPIX バリュー,898.31,905.77,897.69,902.32,,,2026-08-12T20:50:03+09:00
2012-02-01,東証グロース市場250指数,369.17,373.17,369.17,372.95,,,2026-08-15T14:30:42+09:00
2012-02-02,TOPIX,762.52,766.13,762.13,762.45,,,2026-08-12T20:50:03+09:00
2012-02-02,TOPIX グロース,924.8,929.3,924.29,925.38,,,2026-08-12T20:50:03+09:00
2012-02-02,TOPIX バリュー,907.86,912.18,907.16,907.26,,,2026-08-12T20:50:03+09:00
2012-02-02,東証グロース市場250指数,373.6,375.12,372.6,372.6,,,2026-08-15T14:30:42+09:00
2012-02-03,TOPIX,761.63,764.85,759.58,760.69,,,2026-08-12T20:50:03+09:00
2012-02-03,TOPIX グロース,924.72,926.88,921.83,922.34,,,2026-08-12T20:50:03+09:00
2012-02-03,TOPIX バリュー,906.22,911.32,903.83,905.94,,,2026-08-12T20:50:03+09:00
2012-02-03,東証グロース市場250指数,373.57,376.67,373.57,375.98,,,2026-08-15T14:30:42+09:00
2012-02-06,TOPIX,770.01,772.36,768.54,769.85,,,2026-08-12T20:50:03+09:00
2012-02-06,TOPIX グロース,933.03,935,931.18,932.81,,,2026-08-12T20:50:03+09:00
2012-02-06,TOPIX バリュー,918.21,921.06,915.91,917.4,,,2026-08-12T20:50:03+09:00
2012-02-06,東証グロース市場250指数,379.59,380.7,375.88,376.24,,,2026-08-15T14:30:42+09:00
2012-02-07,TOPIX,768.64,773.17,768.64,772.77,,,2026-08-12T20:50:03+09:00
2012-02-07,TOPIX グロース,932.11,935.43,931.85,934.97,,,2026-08-12T20:50:03+09:00
2012-02-07,TOPIX バリュー,915.96,922.59,915.96,922.07,,,2026-08-12T20:50:03+09:00
2012-02-07,東証グロース市場250指数,376.16,376.16,371.56,372.25,,,2026-08-15T14:30:42+09:00
2012-02-08,TOPIX,776.52,782.34,775.75,782.34,,,2026-08-12T20:50:03+09:00
2012-02-08,TOPIX グロース,939.59,944.2,938.28,944.2,,,2026-08-12T20:50:03+09:00
2012-02-08,TOPIX バリュー,926.63,935.52,925.95,935.52,,,2026-08-12T20:50:03+09:00
2012-02-08,東証グロース市場250指数,373.89,376.46,372.81,376.17,,,2026-08-15T14:30:42+09:00
2012-02-09,TOPIX,781.34,785.62,777.67,784.49,,,2026-08-12T20:50:03+09:00
2012-02-09,TOPIX グロース,942.24,947.12,939.45,945.81,,,2026-08-12T20:50:03+09:00
2012-02-09,TOPIX バリュー,935.18,940.36,929.14,938.97,,,2026-08-12T20:50:03+09:00
2012-02-09,東証グロース市場250指数,375.39,379.8,374.66,379.3,,,2026-08-15T14:30:42+09:00
