trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
2026-07-17,個別株,JPモルガン,JPM,yahoo,339.0299987792969,346.1300048828125,335.04998779296875,341.1000061035156,9250900,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-17,為替,韓国ウォン/円,KRWJPY=X,yahoo,0.10968799889087677,0.11000700294971466,0.10891799628734589,0.10969500243663788,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-17,個別株,LVMH,MC.PA,yahoo,499.54998779296875,502.29998779296875,491.17498779296875,495.1000061035156,403029,EUR,PAR,2026-08-10T22:49:08+09:00
2026-07-17,個別株,マクドナルド,MCD,yahoo,275.0,276.3599853515625,267.19000244140625,267.7099914550781,3782000,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-17,個別株,メタ,META,yahoo,647.7000122070312,652.2000122070312,626.0,646.010009765625,22267900,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,個別株,マイクロソフト,MSFT,yahoo,394.8599853515625,398.3900146484375,389.3900146484375,393.82000732421875,33049800,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,個別株,マイクロン,MU,yahoo,822.530029296875,903.9600219726562,804.0,848.9500122070312,63346300,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,為替,メキシコペソ/円,MXNJPY=X,yahoo,9.313592910766602,9.323282241821289,9.2474946975708,9.319299697875977,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-17,個別株,エヌビディア,NVDA,yahoo,202.63999938964844,206.64999389648438,197.97000122070312,202.80999755859375,144281900,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,個別株,オラクル,ORCL,yahoo,121.69999694824219,128.44000244140625,121.5,126.41000366210938,39917100,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-17,個別株,パランティア,PLTR,yahoo,131.78500366210938,134.77000427246094,129.0500030517578,132.3800048828125,31875100,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,個別株,クアルコム,QCOM,yahoo,166.63999938964844,172.38999938964844,164.77000427246094,171.77999877929688,16291100,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,個別株,SAP,SAP.DE,yahoo,140.60000610351562,141.5399932861328,137.32000732421875,137.9199981689453,2631191,EUR,GER,2026-08-10T22:49:08+09:00
2026-07-17,個別株,サンディスク,SNDK,yahoo,1365.2049560546875,1501.199951171875,1325.030029296875,1354.8199462890625,19810900,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,為替,トルコリラ/円,TRYJPY=X,yahoo,3.4374771118164062,3.4461240768432617,3.4355900287628174,3.437678098678589,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-17,個別株,テスラ,TSLA,yahoo,381.7799987792969,385.69000244140625,377.2200012207031,380.8399963378906,31394600,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-17,為替,台湾ドル/円,TWDJPY=X,yahoo,5.03047513961792,5.036277770996094,5.008118152618408,5.030614852905273,0,JPY,CCY,2026-08-11T07:30:36+09:00
